file;N_bad_channels;HighAmp;LowAmp;Bridged;Noise_Rate;FINAL;exclude_idx;exclude_labels;Clusters
sub-NDARBM173BJG_task-RestingState_eeg.set;5;[];['E7' 'E31' 'E67' 'E80' 'E106'];[];['E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E9', 'E12', 'E13', 'E14', 'E18', 'E19', 'E20', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E61', 'E62', 'E63', 'E64', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E77', 'E78', 'E79', 'E80', 'E81', 'E82', 'E83', 'E85', 'E88', 'E89', 'E90', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E121', 'E122', 'E123', 'E125', 'E128'];['E9', 'E106', 'E49', 'E83', 'E78', 'E28', 'E30', 'E79', 'E92', 'E93', 'E20', 'E109', 'E55', 'E26', 'E74', 'E88', 'E1', 'E121', 'E24', 'E115', 'E8', 'E114', 'E31', 'E34', 'E107', 'E125', 'E37', 'E47', 'E19', 'E54', 'E108', 'E123', 'E39', 'E80', 'E96', 'E68', 'E40', 'E70', 'E110', 'E23', 'E43', 'E113', 'E13', 'E77', 'E120', 'E14', 'E73', 'E66', 'E67', 'E35', 'E82', 'E85', 'E90', 'E97', 'E104', 'E7', 'E57', 'E18', 'E51', 'E111', 'E59', 'E61', 'E25', 'E12', 'E63', 'E103', 'E45', 'E36', 'E89', 'E64', 'E5', 'E81', 'E95', 'E52', 'E62', 'E102', 'E29', 'E71', 'E128', 'E44', 'E116', 'E6', 'E53', 'E122', 'E117', 'E46', 'E33', 'E2', 'E100', 'E58', 'E101', 'E75', 'E69', 'E41', 'E56', 'E38', 'E72', 'E50', 'E99', 'E94', 'E32', 'E27'];[0, 1, 2, 3, 4, 5, 6, 7, 9];['line noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'eye blink'];[]
sub-NDARPC817XZ5_task-ThePresent_eeg.set;2;['E67'];['E82'];[];['E1', 'E4', 'E5', 'E6', 'E7', 'E8', 'E12', 'E13', 'E20', 'E21', 'E23', 'E24', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E81', 'E82', 'E83', 'E84', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E122', 'E123', 'E124', 'E128'];['E96', 'E83', 'E81', 'E110', 'E78', 'E99', 'E71', 'E102', 'E91', 'E75', 'E29', 'E114', 'E103', 'E49', 'E36', 'E115', 'E94', 'E111', 'E63', 'E21', 'E24', 'E52', 'E41', 'E109', 'E23', 'E97', 'E80', 'E88', 'E106', 'E116', 'E73', 'E20', 'E42', 'E56', 'E32', 'E44', 'E76', 'E55', 'E8', 'E79', 'E113', 'E128', 'E57', 'E65', 'E67', 'E5', 'E61', 'E68', 'E6', 'E50', 'E47', 'E77', 'E123', 'E34', 'E59', 'E54', 'E53', 'E101', 'E7', 'E74', 'E31', 'E93', 'E92', 'E45', 'E100', 'E120', 'E112', 'E85', 'E51', 'E104', 'E39', 'E122', 'E43', 'E37', 'E66', 'E13', 'E12', 'E70', 'E117', 'E124', 'E108', 'E58', 'E105', 'E84', 'E90', 'E30', 'E62', 'E60', 'E1', 'E4', 'E35', 'E89', 'E82', 'E69', 'E40', 'E86', 'E72', 'E33', 'E46', 'E28', 'E95', 'E64', 'E87', 'E107'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 54, 55, 56, 57, 58];['line noise', 'line noise', 'line noise', 'other', 'line noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'eye blink', 'line noise', 'other', 'line noise', 'line noise', 'channel noise', 'channel noise', 'line noise', 'other', 'heart beat', 'eye blink', 'other', 'other', 'channel noise', 'other', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'heart beat', 'other', 'channel noise', 'other', 'channel noise', 'eye blink', 'heart beat', 'other', 'muscle artifact', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'other', 'channel noise', 'other', 'other', 'heart beat', 'channel noise', 'other', 'other', 'channel noise', 'heart beat', 'heart beat', 'other'];[]
sub-NDARGB441VVD_task-surroundSupp_run-1_eeg.set;16;['E36' 'E43' 'E46'];['E42' 'E60' 'E72' 'E73' 'E81' 'E89' 'E94' 'E100' 'E111' 'E115' 'E123'];['E89', 'E63', 'E111', 'E123', 'E42', 'E115', 'E57', 'E94', 'E72', 'E100', 'E60', 'E81', 'E73'];['E2', 'E8', 'E29', 'E30', 'E32', 'E33', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E43', 'E44', 'E45', 'E46', 'E47', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E58', 'E59', 'E61', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E74', 'E76', 'E82', 'E88', 'E107', 'E122', 'E128'];['E37', 'E111', 'E65', 'E46', 'E42', 'E43', 'E71', 'E35', 'E40', 'E54', 'E59', 'E36', 'E33', 'E89', 'E73', 'E56', 'E38', 'E45', 'E44', 'E55', 'E115', 'E57', 'E122', 'E74', 'E64', 'E81', 'E2', 'E47', 'E29', 'E32', 'E58', 'E30', 'E50', 'E82', 'E128', 'E51', 'E61', 'E94', 'E72', 'E100', 'E41', 'E70', 'E76', 'E63', 'E8', 'E52', 'E67', 'E123', 'E39', 'E68', 'E107', 'E69', 'E60', 'E88', 'E66', 'E53'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37];['line noise', 'line noise', 'line noise', 'other', 'line noise', 'other', 'channel noise', 'other', 'other', 'other', 'channel noise', 'other', 'other', 'other', 'other', 'other', 'eye blink', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other'];[['E42', 'E60', 'E72', 'E73', 'E81', 'E89', 'E94', 'E100', 'E111', 'E115', 'E123'], ['E57', 'E63']]
sub-NDARPC817XZ5_task-contrastChangeDetection_run-1_eeg.set;2;['E49'];['E82'];[];['E1', 'E3', 'E4', 'E5', 'E6', 'E7', 'E11', 'E12', 'E13', 'E14', 'E18', 'E19', 'E20', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E82', 'E83', 'E84', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E97', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E83', 'E110', 'E99', 'E78', 'E26', 'E71', 'E102', 'E27', 'E91', 'E75', 'E29', 'E114', 'E103', 'E49', 'E36', 'E115', 'E94', 'E111', 'E63', 'E24', 'E52', 'E41', 'E109', 'E22', 'E23', 'E97', 'E80', 'E88', 'E106', 'E116', 'E73', 'E20', 'E42', 'E56', 'E32', 'E44', 'E76', 'E55', 'E19', 'E79', 'E113', 'E128', 'E57', 'E65', 'E5', 'E67', 'E61', 'E68', 'E11', 'E6', 'E50', 'E47', 'E77', 'E123', 'E34', 'E59', 'E125', 'E54', 'E53', 'E101', 'E7', 'E74', 'E31', 'E92', 'E93', 'E45', 'E100', 'E120', 'E112', 'E85', 'E51', 'E104', 'E25', 'E39', 'E118', 'E122', 'E43', 'E37', 'E3', 'E66', 'E12', 'E70', 'E117', 'E13', 'E124', 'E108', 'E58', 'E105', 'E38', 'E84', 'E30', 'E62', 'E60', 'E90', 'E18', 'E1', 'E4', 'E14', 'E35', 'E89', 'E82', 'E69', 'E40', 'E121', 'E86', 'E72', 'E33', 'E46', 'E28', 'E95', 'E64', 'E87', 'E107'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12];['channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise'];[]
sub-NDARAC904DMU_task-FunwithFractals_eeg.set;0;[];[];[];['E2', 'E3', 'E4', 'E5', 'E14', 'E15', 'E25', 'E27', 'E31', 'E32', 'E33', 'E37', 'E49', 'E53', 'E54', 'E55', 'E67', 'E79', 'E87', 'E95', 'E100', 'E101', 'E103', 'E105', 'E106', 'E110', 'E113', 'E114', 'E117', 'E118', 'E120', 'E121', 'E122', 'E124', 'E128'];['E103', 'E87', 'E53', 'E106', 'E110', 'E113', 'E4', 'E114', 'E118', 'E49', 'E105', 'E2', 'E100', 'E25', 'E5', 'E55', 'E54', 'E95', 'E128', 'E14', 'E79', 'E15', 'E32', 'E27', 'E122', 'E67', 'E120', 'E121', 'E31', 'E37', 'E117', 'E124', 'E3', 'E33', 'E101'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 39, 40, 42, 43, 44, 48, 50, 51, 52, 54, 55, 57, 58, 59, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 71];['line noise', 'channel noise', 'other', 'line noise', 'line noise', 'channel noise', 'eye blink', 'eye blink', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'line noise', 'other', 'channel noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'other', 'other', 'eye blink', 'line noise', 'channel noise', 'line noise', 'muscle artifact', 'line noise', 'channel noise', 'eye blink', 'line noise', 'muscle artifact', 'line noise', 'eye blink', 'eye blink', 'line noise', 'other', 'other', 'other', 'other', 'channel noise', 'channel noise', 'other', 'line noise', 'line noise', 'other', 'other', 'other', 'eye blink', 'eye blink', 'line noise'];[]
sub-NDARCW071AU5_task-surroundSupp_run-2_eeg.set;8;['E30' 'E33' 'E63' 'E97' 'E104' 'E113' 'E120'];['E67'];[];['E1', 'E2', 'E7', 'E8', 'E9', 'E12', 'E13', 'E14', 'E19', 'E20', 'E21', 'E22', 'E24', 'E25', 'E26', 'E27', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E56', 'E57', 'E60', 'E61', 'E63', 'E64', 'E67', 'E68', 'E73', 'E74', 'E77', 'E80', 'E82', 'E83', 'E84', 'E85', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E107', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E125', 'E128'];['E46', 'E63', 'E47', 'E31', 'E128', 'E19', 'E112', 'E29', 'E97', 'E1', 'E39', 'E61', 'E24', 'E122', 'E117', 'E67', 'E32', 'E34', 'E118', 'E105', 'E35', 'E110', 'E36', 'E82', 'E83', 'E37', 'E14', 'E125', 'E95', 'E74', 'E60', 'E90', 'E113', 'E40', 'E114', 'E104', 'E64', 'E116', 'E101', 'E21', 'E96', 'E77', 'E45', 'E44', 'E103', 'E33', 'E99', 'E121', 'E94', 'E109', 'E30', 'E93', 'E91', 'E2', 'E38', 'E68', 'E107', 'E41', 'E26', 'E80', 'E43', 'E120', 'E57', 'E73', 'E84', 'E111', 'E98', 'E7', 'E13', 'E9', 'E85', 'E27', 'E92', 'E12', 'E25', 'E22', 'E88', 'E102', 'E56', 'E89', 'E49', 'E8', 'E20', 'E87', 'E100'];[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54];['line noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'eye blink', 'other', 'channel noise', 'other', 'other', 'channel noise', 'other', 'eye blink', 'channel noise', 'other', 'other', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'other', 'channel noise', 'other', 'other', 'other', 'channel noise', 'channel noise', 'muscle artifact', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'other'];[]
sub-NDARPC817XZ5_task-contrastChangeDetection_run-2_eeg.set;3;['E49'];['E7' 'E67'];[];['E1', 'E5', 'E6', 'E7', 'E9', 'E11', 'E12', 'E13', 'E18', 'E19', 'E20', 'E21', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E79', 'E80', 'E81', 'E82', 'E83', 'E84', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E106', 'E107', 'E108', 'E109', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E121', 'E122', 'E123', 'E125', 'E128'];['E96', 'E83', 'E81', 'E99', 'E26', 'E71', 'E102', 'E27', 'E91', 'E75', 'E29', 'E114', 'E103', 'E49', 'E36', 'E115', 'E94', 'E63', 'E21', 'E24', 'E52', 'E41', 'E109', 'E23', 'E97', 'E80', 'E88', 'E98', 'E106', 'E116', 'E73', 'E20', 'E42', 'E56', 'E32', 'E44', 'E76', 'E55', 'E19', 'E79', 'E113', 'E128', 'E57', 'E65', 'E5', 'E67', 'E61', 'E68', 'E11', 'E6', 'E50', 'E47', 'E77', 'E123', 'E34', 'E59', 'E125', 'E54', 'E53', 'E101', 'E7', 'E74', 'E31', 'E92', 'E93', 'E45', 'E100', 'E120', 'E85', 'E51', 'E104', 'E25', 'E39', 'E122', 'E43', 'E37', 'E66', 'E13', 'E12', 'E70', 'E117', 'E108', 'E58', 'E9', 'E38', 'E84', 'E30', 'E62', 'E60', 'E90', 'E18', 'E1', 'E35', 'E89', 'E82', 'E69', 'E40', 'E121', 'E86', 'E72', 'E33', 'E46', 'E28', 'E95', 'E64', 'E87', 'E107'];[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16];['channel noise', 'channel noise', 'channel noise', 'eye blink', 'line noise', 'eye blink', 'other', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'other'];[]
sub-NDAREN519BLJ_task-ThePresent_eeg.set;4;['E21' 'E45'];['E82' 'E95'];['E95', 'E82'];['E3', 'E4', 'E5', 'E6', 'E7', 'E8', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E68', 'E69', 'E70', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E80', 'E81', 'E83', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E94', 'E96', 'E97', 'E99', 'E101', 'E102', 'E103', 'E105', 'E106', 'E107', 'E108', 'E110', 'E112', 'E113', 'E114', 'E115', 'E117', 'E118', 'E120', 'E121', 'E122', 'E125', 'E128'];['E49', 'E68', 'E74', 'E36', 'E61', 'E94', 'E96', 'E75', 'E18', 'E37', 'E105', 'E106', 'E65', 'E58', 'E77', 'E35', 'E56', 'E76', 'E80', 'E14', 'E57', 'E31', 'E121', 'E69', 'E73', 'E6', 'E41', 'E21', 'E59', 'E90', 'E7', 'E114', 'E23', 'E86', 'E28', 'E120', 'E64', 'E25', 'E13', 'E19', 'E92', 'E22', 'E38', 'E11', 'E43', 'E87', 'E4', 'E72', 'E12', 'E52', 'E55', 'E117', 'E42', 'E34', 'E44', 'E50', 'E88', 'E128', 'E115', 'E51', 'E39', 'E45', 'E26', 'E46', 'E97', 'E110', 'E29', 'E102', 'E60', 'E10', 'E112', 'E20', 'E81', 'E62', 'E3', 'E95', 'E91', 'E125', 'E82', 'E32', 'E53', 'E101', 'E107', 'E108', 'E5', 'E9', 'E89', 'E122', 'E85', 'E30', 'E15', 'E47', 'E54', 'E63', 'E83', 'E33', 'E27', 'E8', 'E66', 'E99', 'E113', 'E40', 'E70', 'E78', 'E103', 'E118'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58];['line noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'other', 'other', 'line noise', 'channel noise', 'line noise', 'line noise', 'eye blink', 'line noise', 'eye blink', 'channel noise', 'line noise', 'other', 'other', 'line noise', 'channel noise', 'line noise', 'other', 'eye blink', 'channel noise', 'line noise', 'other', 'line noise', 'other', 'other', 'channel noise', 'channel noise', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'line noise', 'line noise', 'other', 'line noise', 'other', 'other', 'line noise', 'other', 'line noise', 'other', 'muscle artifact', 'line noise', 'channel noise', 'other', 'other', 'other'];[['E82', 'E95']]
sub-NDARCW094JCG_task-DespicableMe_eeg.set;1;['E69'];[];[];['E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E9', 'E11', 'E12', 'E13', 'E14', 'E15', 'E16', 'E18', 'E19', 'E20', 'E21', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E81', 'E82', 'E83', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E99', 'E100', 'E101', 'E102', 'E104', 'E106', 'E107', 'E108', 'E109', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E46', 'E63', 'E47', 'E8', 'E31', 'E18', 'E23', 'E128', 'E19', 'E112', 'E29', 'E16', 'E28', 'E97', 'E1', 'E79', 'E55', 'E39', 'E51', 'E61', 'E24', 'E122', 'E117', 'E81', 'E67', 'E32', 'E34', 'E76', 'E66', 'E35', 'E6', 'E36', 'E82', 'E83', 'E37', 'E14', 'E125', 'E95', 'E74', 'E60', 'E90', 'E113', 'E40', 'E114', 'E104', 'E64', 'E116', 'E123', 'E52', 'E101', 'E21', 'E96', 'E77', 'E53', 'E45', 'E44', 'E33', 'E99', 'E121', 'E11', 'E42', 'E71', 'E109', 'E94', 'E30', 'E59', 'E72', 'E93', 'E91', 'E86', 'E2', 'E38', 'E68', 'E69', 'E70', 'E107', 'E75', 'E41', 'E26', 'E80', 'E43', 'E15', 'E65', 'E120', 'E124', 'E57', 'E62', 'E115', 'E73', 'E5', 'E111', 'E7', 'E13', 'E58', 'E9', 'E27', 'E92', 'E12', 'E25', 'E54', 'E88', 'E102', 'E56', 'E108', 'E89', 'E49', 'E106', 'E50', 'E78', 'E85', 'E20', 'E87', 'E100'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12];['channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'other', 'other', 'other', 'other', 'channel noise', 'channel noise'];[]
sub-NDARHY177LY9_task-surroundSupp_run-2_eeg.set;1;[];['E67'];[];['E8', 'E31', 'E32', 'E47', 'E49', 'E55', 'E61', 'E64', 'E67', 'E79', 'E103', 'E106', 'E113', 'E114', 'E115'];['E32', 'E106', 'E113', 'E67', 'E114', 'E55', 'E61', 'E115', 'E47', 'E103', 'E8', 'E31', 'E79', 'E49', 'E64'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 36, 37, 38, 41, 42, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66];['line noise', 'line noise', 'eye blink', 'line noise', 'line noise', 'line noise', 'line noise', 'line noise', 'eye blink', 'line noise', 'line noise', 'muscle artifact', 'other', 'muscle artifact', 'other', 'line noise', 'eye blink', 'other', 'channel noise', 'eye blink', 'eye blink', 'channel noise', 'eye blink', 'eye blink', 'other', 'heart beat', 'muscle artifact', 'other', 'muscle artifact', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'eye blink', 'muscle artifact', 'other', 'eye blink', 'other', 'other', 'other', 'other', 'channel noise', 'channel noise', 'channel noise', 'muscle artifact', 'channel noise', 'other', 'other', 'channel noise', 'channel noise'];[]
sub-NDARGB441VVD_task-surroundSupp_run-2_eeg.set;9;['E46' 'E115'];['E42' 'E73' 'E81' 'E89' 'E94' 'E111' 'E123'];['E111', 'E123', 'E42', 'E94', 'E81', 'E89', 'E73'];['E1', 'E2', 'E8', 'E27', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E82', 'E83', 'E84', 'E85', 'E86', 'E88', 'E90', 'E91', 'E92', 'E93', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E107', 'E108', 'E109', 'E110', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E121', 'E122', 'E125', 'E128'];['E102', 'E65', 'E113', 'E46', 'E103', 'E84', 'E71', 'E93', 'E35', 'E40', 'E49', 'E33', 'E89', 'E73', 'E110', 'E38', 'E44', 'E90', 'E121', 'E64', 'E104', 'E98', 'E99', 'E58', 'E78', 'E51', 'E120', 'E61', 'E94', 'E72', 'E85', 'E86', 'E63', 'E123', 'E107', 'E91', 'E69', 'E76', 'E66', 'E53', 'E37', 'E111', 'E109', 'E79', 'E42', 'E43', 'E59', 'E54', 'E96', 'E125', 'E1', 'E36', 'E77', 'E116', 'E56', 'E83', 'E27', 'E117', 'E45', 'E34', 'E92', 'E115', 'E57', 'E122', 'E74', 'E97', 'E81', 'E108', 'E47', 'E114', 'E2', 'E101', 'E32', 'E75', 'E50', 'E80', 'E82', 'E128', 'E100', 'E41', 'E70', 'E8', 'E52', 'E67', 'E39', 'E68', 'E60', 'E88', 'E95'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32];['channel noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'line noise', 'eye blink', 'other', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise'];[['E42', 'E73', 'E81', 'E89', 'E94', 'E111', 'E123']]
